time,x,y,vx,vy
2.349999999999994,20.942915037126323,6.354939919527079,7.905708496287386,-8.665493991952705
2.3599999999999937,21.021932606719602,6.267838455931132,7.897806739328058,-8.75478384559311
2.3699999999999934,21.100871198238906,6.17984454009927,7.889912880176128,-8.843984454009924
2.3799999999999932,21.179730890622835,6.090959064037652,7.882026910937736,-8.933095906403762
2.389999999999993,21.258511762731086,6.001182918860875,7.874148823726911,-9.022118291886084
2.399999999999993,21.337213893344536,5.91051699479287,7.8662786106655656,-9.111051699479283
2.4099999999999926,21.415837361165327,5.818962181167785,7.858416263883487,-9.199896218116775
2.4199999999999924,21.49438224481693,5.726519366430881,7.850561775518327,-9.288651936643085
2.429999999999992,21.572848622844234,5.633189438139417,7.842715137715596,-9.377318943813938
2.439999999999992,21.651236573713625,5.538973282963539,7.834876342628657,-9.46589732829635
2.4499999999999917,21.729546175813063,5.443871786687166,7.827045382418714,-9.554387178668712
2.4599999999999915,21.80777750745215,5.347885834208874,7.819222249254804,-9.642788583420883
2.4699999999999913,21.88593064686223,5.251016309542786,7.811406935313796,-9.731101630954274
2.479999999999991,21.96400567219645,5.15326409581945,7.803599432780374,-9.81932640958194
2.489999999999991,22.04200266152984,5.054630075286726,7.795799733847035,-9.907463007528667
2.4999999999999907,22.119921692859393,4.955115129310666,7.78800783071408,-9.995511512931062
2.5099999999999905,22.197762844104147,4.8547201383764,7.780223715589605,-10.083472013837635
2.5199999999999902,22.275526193105264,4.753445982089008,7.772447380689493,-10.171344598208897
2.52999999999999,22.353211817626097,4.651293539174406,7.764678818237409,-10.259129353917437
2.53999999999999,22.430819795352274,4.548263687480227,7.756918020464791,-10.346826368748019
2.5499999999999896,22.508350203891784,4.444357303976691,7.74916497961084,-10.434435730397665
2.5599999999999894,22.58580312077504,4.339575264757488,7.741419687922514,-10.521957526475745
2.569999999999989,22.663178623454968,4.2339184450406515,7.7336821376545215,-10.609391844504062
2.579999999999989,22.740476789307074,4.127387719169434,7.725952321069311,-10.696738771916941
2.5899999999999888,22.81769769562953,4.0199839606131835,7.718230230437065,-10.783998396061316
2.5999999999999885,22.89484141964325,3.9117080419682133,7.710515858035693,-10.871170804196819
2.6099999999999883,22.971908038491964,3.802560834958678,7.702809196150822,-10.958256083495865
2.619999999999988,23.048897629242298,3.6925432104374427,7.695110237075789,-11.04525432104374
2.629999999999988,23.125810268883846,3.5816560383869556,7.687418973111634,-11.132165603838692
2.6399999999999877,23.20264603432926,3.469900187920117,7.679735396567093,-11.218990018792008
2.6499999999999875,23.279405002414308,3.3572765272811487,7.672059499758588,-11.30572765272811
2.6599999999999873,23.356087249897964,3.2437859238464624,7.664391275010223,-11.392378592384642
2.669999999999987,23.432692853462484,3.129429244125527,7.65673071465377,-11.478942924412548
2.679999999999987,23.509221889713476,3.014207353761735,7.649077811028671,-11.565420735376168
2.6899999999999866,23.585674435179985,2.8981211175332677,7.6414325564820205,-11.65181211175332
2.6999999999999864,23.66205056631456,2.7811713993539615,7.633794943368563,-11.73811713993539
2.709999999999986,23.73835035949334,2.6633590622741696,7.626164964050685,-11.824335906227411
2.719999999999986,23.814573891016124,2.544684968481627,7.618542610898406,-11.910468496848157
2.7299999999999858,23.89072123710645,2.4251499793023115,7.610927876289374,-11.996514997930225
2.7399999999999856,23.96679247391167,2.3047549552013056,7.603320752608852,-12.082475495520125
2.7499999999999853,24.04278767750303,2.183500755783657,7.595721232249716,-12.16835007557836
2.759999999999985,24.118706923875735,2.061388239795238,7.588129307612445,-12.254138823979519
2.769999999999985,24.194550288949042,1.9384182651236037,7.580544971105114,-12.339841826512355
2.7799999999999847,24.27031784856632,1.8145916887988514,7.572968215143386,-12.42545916887988
2.7899999999999845,24.34600967849514,1.6899093669944756,7.565399032150505,-12.510990936699443
2.7999999999999843,24.42162585442733,1.564372155028226,7.5578374145572855,-12.596437215502817
2.809999999999984,24.497166451979076,1.4379809073629617,7.550283354802111,-12.68179809073629
2.819999999999984,24.57263154669098,1.3107364776075063,7.54273684533092,-12.767073647760744
2.8299999999999836,24.648021214028148,1.1826397185175013,7.535197878597203,-12.852263971851745
2.8399999999999834,24.72333552938025,1.0536914819962582,7.527666447061993,-12.93736914819962
2.849999999999983,24.79857456806161,0.9238926190956116,7.520142543193857,-13.022389261909556
2.859999999999983,24.873738405311272,0.7932439800167694,7.512626159468891,-13.107324398001671
2.869999999999983,24.948827116293078,0.6617464141111634,7.50511728837071,-13.19217464141111
2.8799999999999826,25.023840776095746,0.5294007698812984,7.497615922390443,-13.276940076988124
2.8899999999999824,25.098779459732942,0.3962078949816007,7.490122054026723,-13.361620789498154
2.899999999999982,25.173643242143356,0.262168636219266,7.482635675785682,-13.44621686362192
2.909999999999982,25.248432198190777,0.12728383955510605,7.4751567801809395,-13.530728383955504
2.9199999999999817,25.323146402664165,-0.008445649895605367,7.467685359733601,-13.615155435010433
